id,conversation_id,utterance_id,speaker,utterance,tokens,pos_tags,has_code_switch,spanish_percentage,generation_strategy,topic
1146,102,2,Speaker A,"First, you can start peeling the yuca and the ñame. Be careful with the knife, okay? Ten cuidado.",First|you|can|start|peeling|the|yuca|and|the|ñame|Be|careful|with|the|knife|okay|Ten|cuidado,EN|EN|EN|EN|EN|EN|ES|EN|EN|ES|EN|EN|EN|EN|EN|EN|ES|ES,yes,22.2,role_based,cooking together
1147,102,3,Speaker B,"Okay, I got it. So, peel the yuca and el ñame. How much do I peel? ¿Cuánto?",Okay|I|got|it|So|peel|the|yuca|and|el|ñame|How|much|do|I|peel|¿Cuánto,EN|EN|EN|EN|EN|ES|EN|ES|EN|ES|ES|EN|EN|EN|EN|ES|ES,yes,35.3,role_based,cooking together
1148,102,4,Speaker A,"Suficiente! Peel enough for all of us, para toda la familia. And then, can you chop the cilantro? I need bastante.",Suficiente|Peel|enough|for|all|of|us|para|toda|la|familia|And|then|can|you|chop|the|cilantro|I|need|bastante,ES|EN|EN|EN|EN|EN|EN|ES|ES|ES|ES|EN|EN|EN|EN|EN|EN|ES|EN|EN|ES,yes,33.3,role_based,cooking together
1149,102,5,Speaker B,"Sure, I can do that. But Grandma, why do you always use so much cilantro? It's everywhere!",Sure|I|can|do|that|But|Grandma|why|do|you|always|use|so|much|cilantro|It's|everywhere,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN,yes,5.9,role_based,cooking together
1150,102,6,Speaker A,"Because it gives it flavor, mi amor! It's the secret ingredient! Es el secreto. Now, hurry up, apúrate! Dinner won't make itself!",Because|it|gives|it|flavor|mi|amor|It's|the|secret|ingredient|Es|el|secreto|Now|hurry|up|apúrate|Dinner|won't|make|itself,EN|EN|EN|EN|EN|ES|ES|EN|EN|ES|EN|ES|ES|ES|EN|EN|EN|ES|EN|EN|EN|ES,yes,36.4,role_based,cooking together
1151,102,7,Speaker B,"Okay, okay! Ya voy! But can we at least listen to some music while we cook? Por favor?",Okay|okay|Ya|voy|But|can|we|at|least|listen|to|some|music|while|we|cook|Por|favor,EN|EN|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES,yes,22.2,role_based,cooking together
1152,102,8,Speaker A,"Bueno, está bien. But only bachata! No of that loud American music! Entiendes?","Bueno,|está|bien|But|only|bachata|No|of|that|loud|American|music|Entiendes",ES|ES|ES|EN|EN|ES|EN|EN|EN|EN|EN|EN|ES,yes,38.5,role_based,cooking together
1153,103,0,Speaker A,"Hey, I'm starving! Fancy grabbing some dinner? I was thinking maybe that new Italian place, ""Bella Notte,"" on Elm Street?",Hey|I'm|starving|Fancy|grabbing|some|dinner|I|was|thinking|maybe|that|new|Italian|place|Bella|Notte|on|Elm|Street,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,restaurant visit
1154,103,1,Speaker B,"Bella Notte? I've heard good things! Sure, that sounds great. Is it usually busy? Should we try to make a reservation?",Bella|Notte|I've|heard|good|things|Sure|that|sounds|great|Is|it|usually|busy|Should|we|try|to|make|a|reservation,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,restaurant visit
1155,103,2,Speaker A,"Probably a good idea. Let me call them quickly. (pause, pretending to dial) Okay, got us a table for two at 7:30. Does that work for you?",Probably|a|good|idea|Let|me|call|them|quickly|pause|pretending|to|dial|Okay|got|us|a|table|for|two|at|7:30|Does|that|work|for|you,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,restaurant visit
1156,103,3,Speaker B,Perfect! 7:30 it is. I'm really in the mood for pasta. Maybe some lasagna or spaghetti carbonara.,Perfect|7:30|it|is|I'm|really|in|the|mood|for|pasta|Maybe|some|lasagna|or|spaghetti|carbonara,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,restaurant visit
1157,103,4,Speaker A,"Ooh, lasagna sounds amazing! I'm thinking pizza, though. I saw a picture of their Margherita online and it looked incredible.",Ooh|lasagna|sounds|amazing|I'm|thinking|pizza|though|I|saw|a|picture|of|their|Margherita|online|and|it|looked|incredible,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,restaurant visit
1158,103,5,Speaker B,"Decisions, decisions! Well, we'll have plenty of time to look at the menu. Are you driving, or should I?",Decisions|decisions|Well|we'll|have|plenty|of|time|to|look|at|the|menu|Are|you|driving|or|should|I,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,restaurant visit
1159,103,6,Speaker A,I can drive. It's no problem. I'll pick you up around 7:15?,I|can|drive|It's|no|problem|I'll|pick|you|up|around|7:15,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,restaurant visit
1160,103,7,Speaker B,Sounds like a plan. See you then! I'm already looking forward to it.,Sounds|like|a|plan|See|you|then|I'm|already|looking|forward|to|it,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,restaurant visit
1161,103,8,Speaker A,Me too! It'll be a nice way to unwind after a long day. See you soon!,Me|too|It'll|be|a|nice|way|to|unwind|after|a|long|day|See|you|soon,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,restaurant visit
1162,104,0,Speaker A,¡Hola! ¿Qué tal? ¿Ya estás organizando algo para tu cumpleaños?,Hola|Qué|tal|Ya|estás|organizando|algo|para|tu|cumpleaños,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1163,104,1,Speaker B,"¡Hola! Pues sí, estoy empezando a pensar en ello. Cumplo años en un mes y me gustaría hacer algo divertido este año.",Hola|Pues|sí|estoy|empezando|a|pensar|en|ello|Cumplo|años|en|un|mes|y|me|gustaría|hacer|algo|divertido|este|año,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1164,104,2,Speaker A,¡Genial! ¿Qué tenías en mente? ¿Algo grande o más íntimo?,Genial|Qué|tenías|en|mente|Algo|grande|o|más|íntimo,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1165,104,3,Speaker B,"Estaba pensando en una fiesta en casa, con amigos y familia. Nada muy elaborado, pero sí con buena música y comida rica.",Estaba|pensando|en|una|fiesta|en|casa|con|amigos|y|familia|Nada|muy|elaborado|pero|sí|con|buena|música|y|comida|rica,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1166,104,4,Speaker A,¡Me parece perfecto! ¿Ya tienes alguna idea del menú? Podemos ayudarte a cocinar si quieres.,Me|parece|perfecto|Ya|tienes|alguna|idea|del|menú|Podemos|ayudarte|a|cocinar|si|quieres,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1167,104,5,Speaker B,"¡Qué bien! Estaba pensando en hacer una paella, que siempre gusta mucho. Y luego, algo de picoteo y una tarta, claro.",Qué|bien|Estaba|pensando|en|hacer|una|paella|que|siempre|gusta|mucho|Y|luego|algo|de|picoteo|y|una|tarta|claro,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1168,104,6,Speaker A,"¡Paella suena fantástico! Y para la música, ¿ya tienes algo pensado?",Paella|suena|fantástico|Y|para|la|música|ya|tienes|algo|pensado,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1169,104,7,Speaker B,"Sí, tengo una lista de reproducción con canciones que nos gustan a todos. Pero si tienes alguna sugerencia, ¡dime!",Sí|tengo|una|lista|de|reproducción|con|canciones|que|nos|gustan|a|todos|Pero|si|tienes|alguna|sugerencia|dime,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1170,104,8,Speaker A,¡Claro! Te paso algunas de mis favoritas. ¡Seguro que encontramos algo que encaje! ¿Y la decoración?,Claro|Te|paso|algunas|de|mis|favoritas|Seguro|que|encontramos|algo|que|encaje|Y|la|decoración,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1171,104,9,Speaker B,Aún no he pensado mucho en eso. Quizás globos y algunas luces. ¿Alguna idea original?,Aún|no|he|pensado|mucho|en|eso|Quizás|globos|y|algunas|luces|Alguna|idea|original,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1172,104,10,Speaker A,Podríamos hacer una guirnalda con fotos de todos nosotros. ¡Sería un recuerdo bonito!,Podríamos|hacer|una|guirnalda|con|fotos|de|todos|nosotros|Sería|un|recuerdo|bonito,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1173,104,11,Speaker B,¡Me encanta la idea! Muchas gracias. ¡Ya estoy deseando que llegue el día!,Me|encanta|la|idea|Muchas|gracias|Ya|estoy|deseando|que|llegue|el|día,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,birthday party
1174,105,0,Speaker A,"Hey! Movie night tonight, still on? I was thinking we could order pizza and make it a whole thing.",Hey|Movie|night|tonight|still|on|I|was|thinking|we|could|order|pizza|and|make|it|a|whole|thing,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1175,105,1,Speaker B,"Absolutely! Pizza sounds amazing. What movie were you thinking? I'm open to suggestions. Anything but horror, please. I'm a total scaredy-cat.",Absolutely|Pizza|sounds|amazing|What|movie|were|you|thinking|I'm|open|to|suggestions|Anything|but|horror|please|I'm|a|total|scaredy-cat,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1176,105,2,Speaker A,"No worries, no horror! How about a comedy? I was thinking maybe ""Paddington 2"". It's surprisingly heartwarming and hilarious.",No|worries|no|horror|How|about|a|comedy|I|was|thinking|maybe|Paddington|2|It's|surprisingly|heartwarming|and|hilarious,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1177,105,3,Speaker B,"""Paddington 2""? I've heard good things! That actually sounds perfect. Consider it chosen! What time should I come over?",Paddington|2|I've|heard|good|things|That|actually|sounds|perfect|Consider|it|chosen|What|time|should|I|come|over,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1178,105,4,Speaker A,Around 7 work? That gives us time to order the pizza and get settled before the movie starts.,Around|7|work|That|gives|us|time|to|order|the|pizza|and|get|settled|before|the|movie|starts,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1179,105,5,Speaker B,"7 works great! I can bring some snacks too, maybe some popcorn or cookies?",7|works|great|I|can|bring|some|snacks|too|maybe|some|popcorn|or|cookies,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1180,105,6,Speaker A,"Oh, that would be awesome! Cookies would be perfect. I'll handle the drinks.",Oh|that|would|be|awesome|Cookies|would|be|perfect|I'll|handle|the|drinks,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1181,105,7,Speaker B,Sounds like a plan! I'm already looking forward to it. It's been too long since we just chilled and watched a movie.,Sounds|like|a|plan|I'm|already|looking|forward|to|it|It's|been|too|long|since|we|just|chilled|and|watched|a|movie,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1182,105,8,Speaker A,"I know, right? Life's been so busy lately. This is exactly what we need.",I|know|right|Life's|been|so|busy|lately|This|is|exactly|what|we|need,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1183,105,9,Speaker B,"Definitely. I'll see you at 7! Don't order the pizza with anchovies, please!",Definitely|I'll|see|you|at|7|Don't|order|the|pizza|with|anchovies|please,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1184,105,10,Speaker A,"Haha, never! See you then!",Haha|never|See|you|then,EN|EN|EN|EN|EN,no,0.0,monolingual_english,movie night
1185,106,0,Speaker A,"Hey! Fancy doing some cooking together tonight? I was thinking maybe pasta, something simple but tasty.",Hey|Fancy|doing|some|cooking|together|tonight|I|was|thinking|maybe|pasta|something|simple|but|tasty,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1186,106,1,Speaker B,"That sounds great! I'm in. Pasta sounds perfect. What kind were you thinking? Red sauce, white sauce, something else entirely?",That|sounds|great|I'm|in|Pasta|sounds|perfect|What|kind|were|you|thinking|Red|sauce|white|sauce|something|else|entirely,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1187,106,2,Speaker A,I was leaning towards a creamy pesto. I have some fresh basil that needs using up. We could even make the pesto from scratch if you're up for it.,I|was|leaning|towards|a|creamy|pesto|I|have|some|fresh|basil|that|needs|using|up|We|could|even|make|the|pesto|from|scratch|if|you're|up|for|it,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1188,106,3,Speaker B,Fresh pesto? Awesome! I've never actually made it myself. I'm game. Do we have pine nuts? I think I remember seeing them in the pantry last week.,Fresh|pesto|Awesome|I've|never|actually|made|it|myself|I'm|game|Do|we|have|pine|nuts|I|think|I|remember|seeing|them|in|the|pantry|last|week,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1189,106,4,Speaker A,"I think so. If not, walnuts are a good substitute. We'll check. I'll grab the food processor. You can start boiling the water for the pasta?",I|think|so|If|not|walnuts|are|a|good|substitute|We'll|check|I'll|grab|the|food|processor|You|can|start|boiling|the|water|for|the|pasta,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1190,106,5,Speaker B,"Sounds like a plan! What kind of pasta should I use? Penne, spaghetti, something else?",Sounds|like|a|plan|What|kind|of|pasta|should|I|use|Penne|spaghetti|something|else,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1191,106,6,Speaker A,"Penne would be good. It holds the sauce nicely. And maybe while the water's heating up, you could grate some Parmesan?",Penne|would|be|good|It|holds|the|sauce|nicely|And|maybe|while|the|water's|heating|up|you|could|grate|some|Parmesan,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1192,106,7,Speaker B,Consider it done! I'm on it. This is going to be so much better than ordering takeout.,Consider|it|done|I'm|on|it|This|is|going|to|be|so|much|better|than|ordering|takeout,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1193,106,8,Speaker A,"Definitely! And more fun. Plus, we can control what goes in it. No sneaky additives!",Definitely|And|more|fun|Plus|we|can|control|what|goes|in|it|No|sneaky|additives,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1194,106,9,Speaker B,"Exactly! Okay, water's boiling, penne's in. Parmesan is grated. I'm ready for pesto duty!",Exactly|Okay|water's|boiling|penne's|in|Parmesan|is|grated|I'm|ready|for|pesto|duty,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1195,106,10,Speaker A,"Alright, let's make some magic happen! Let's start with the basil and garlic...",Alright|let's|make|some|magic|happen|Let's|start|with|the|basil|and|garlic,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,cooking together
1196,107,0,Speaker A,"Hey Sarah, did you manage to finalize the presentation slides for this afternoon's meeting?",Hey|Sarah|did|you|manage|to|finalize|the|presentation|slides|for|this|afternoon's|meeting,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1197,107,1,Speaker B,"Hi Mark! Yep, all done. I incorporated your feedback from last week. I think it flows much better now.",Hi|Mark|Yep|all|done|I|incorporated|your|feedback|from|last|week|I|think|it|flows|much|better|now,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1198,107,2,Speaker A,Great! I'm glad to hear that. Did you include the updated sales figures?,Great|I'm|glad|to|hear|that|Did|you|include|the|updated|sales|figures,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1199,107,3,Speaker B,"Of course. And I added a slide summarizing the competitor analysis. It's looking pretty comprehensive, if I do say so myself.",Of|course|And|I|added|a|slide|summarizing|the|competitor|analysis|It's|looking|pretty|comprehensive|if|I|do|say|so|myself,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1200,107,4,Speaker A,"Excellent. So, are we anticipating any tough questions from the board?",Excellent|So|are|we|anticipating|any|tough|questions|from|the|board,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1201,107,5,Speaker B,Probably. I'm expecting some pushback on the projected growth targets. They seem to think we’re being too optimistic.,Probably|I'm|expecting|some|pushback|on|the|projected|growth|targets|They|seem|to|think|we’re|being|too|optimistic,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1202,107,6,Speaker A,"Yeah, I figured as much. We'll need to be ready with solid data to back up our claims.",Yeah|I|figured|as|much|We'll|need|to|be|ready|with|solid|data|to|back|up|our|claims,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1203,107,7,Speaker B,Agreed. I've prepared some additional supporting documentation just in case.,Agreed|I've|prepared|some|additional|supporting|documentation|just|in|case,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1204,107,8,Speaker A,"Perfect! Well, let's get a coffee and do a quick run-through before we head in.",Perfect|Well|let's|get|a|coffee|and|do|a|quick|run-through|before|we|head|in,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1205,107,9,Speaker B,"Sounds good. I just need to grab my notes. Oh, por favor, remind me to mention the new marketing campaign.",Sounds|good|I|just|need|to|grab|my|notes|Oh|por|favor|remind|me|to|mention|the|new|marketing|campaign,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN,yes,10.0,minimal_switch,work meeting
1206,107,10,Speaker A,"Will do. It’s going to be a long meeting, but hopefully, a productive one.",Will|do|It’s|going|to|be|a|long|meeting|but|hopefully|a|productive|one,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1207,107,11,Speaker B,Here's hoping! Let's go.,Here's|hoping|Let's|go,EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
1208,108,0,Speaker A,"So, are you coming to Leo's birthday party next weekend?",So|are|you|coming|to|Leo's|birthday|party|next|weekend,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1209,108,1,Speaker B,Definitely! I wouldn't miss it. Do you know what he wants? I'm struggling to find a gift.,Definitely|I|wouldn't|miss|it|Do|you|know|what|he|wants|I'm|struggling|to|find|a|gift,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1210,108,2,Speaker A,"I heard him mention he's really into that new video game, ""Cosmic Crusaders.""",I|heard|him|mention|he's|really|into|that|new|video|game|Cosmic|Crusaders,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1211,108,3,Speaker B,"Oh, good idea! I'll check that out. What about the party itself? Is it a casual thing?",Oh|good|idea|I'll|check|that|out|What|about|the|party|itself|Is|it|a|casual|thing,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1212,108,4,Speaker A,"Yeah, pretty casual. He's having a barbecue at his house. Just bring yourself and maybe a side dish to share if you're feeling ambitious.",Yeah|pretty|casual|He's|having|a|barbecue|at|his|house|Just|bring|yourself|and|maybe|a|side|dish|to|share|if|you're|feeling|ambitious,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1213,108,5,Speaker B,A side dish sounds fun! I could make my famous potato salad.,A|side|dish|sounds|fun|I|could|make|my|famous|potato|salad,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1214,108,6,Speaker A,Perfect! He'll love that. Did you RSVP already?,Perfect|He'll|love|that|Did|you|RSVP|already,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1215,108,7,Speaker B,I did! I told his mom I'd be there. Is there anything else I should know?,I|did|I|told|his|mom|I'd|be|there|Is|there|anything|else|I|should|know,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1216,108,8,Speaker A,"Hmm, I think that's it. He's really excited. He turned the big veinte!",Hmm|I|think|that's|it|He's|really|excited|He|turned|the|big|veinte,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES,yes,7.7,minimal_switch,birthday party
1217,108,9,Speaker B,"Wow, time flies! Okay, great. I'm looking forward to it.",Wow|time|flies|Okay|great|I'm|looking|forward|to|it,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1218,108,10,Speaker A,Me too! It'll be a blast. See you there!,Me|too|It'll|be|a|blast|See|you|there,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,birthday party
1219,109,0,Speaker A,"Okay, so we're making pasta tonight, right? I grabbed the tomatoes and basil.",Okay|so|we're|making|pasta|tonight|right|I|grabbed|the|tomatoes|and|basil,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1220,109,1,Speaker B,"Perfect! I got the garlic and onions. Did you get the pasta sauce, or should I whip one up from scratch?",Perfect|I|got|the|garlic|and|onions|Did|you|get|the|pasta|sauce|or|should|I|whip|one|up|from|scratch,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1221,109,2,Speaker A,"I got a jar, just to save time. Unless you’re feeling particularly ambitious?",I|got|a|jar|just|to|save|time|Unless|you’re|feeling|particularly|ambitious,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1222,109,3,Speaker B,"Nah, jarred is fine. Let's just get this show on the road. You want to chop the onions?",Nah|jarred|is|fine|Let's|just|get|this|show|on|the|road|You|want|to|chop|the|onions,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1223,109,4,Speaker A,Sure thing. Where's the cutting board? And maybe put on some music? Something upbeat.,Sure|thing|Where's|the|cutting|board|And|maybe|put|on|some|music|Something|upbeat,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1224,109,5,Speaker B,It's in the drawer next to the stove. And good call on the music! How about some salsa?,It's|in|the|drawer|next|to|the|stove|And|good|call|on|the|music|How|about|some|salsa,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1225,109,6,Speaker A,Sounds good! I'm thinking a little bit of red pepper flakes would be good in this. What do you think?,Sounds|good|I'm|thinking|a|little|bit|of|red|pepper|flakes|would|be|good|in|this|What|do|you|think,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1226,109,7,Speaker B,Definitely. Adds a little kick. ¡Dale! Let's get cooking!,Definitely|Adds|a|little|kick|¡Dale!|Let's|get|cooking,EN|EN|ES|EN|EN|ES|EN|EN|EN,yes,22.2,minimal_switch,cooking together
1227,109,8,Speaker A,Alright! I'm ready. Should we boil the water first?,Alright|I'm|ready|Should|we|boil|the|water|first,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1228,109,9,Speaker B,"Yep, get that water boiling. I'll start mincing the garlic.",Yep|get|that|water|boiling|I'll|start|mincing|the|garlic,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1229,109,10,Speaker A,Got it. This is going to be delicious!,Got|it|This|is|going|to|be|delicious,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1230,109,11,Speaker B,"I hope so! Teamwork makes the dream work, right?",I|hope|so|Teamwork|makes|the|dream|work|right,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1231,110,0,Speaker A,"Hey! How's the history project, proyecto de historia, going? ¿Cómo va? I'm a little stressed, estresado.",Hey|How's|the|history|project|proyecto|de|historia|going|¿Cómo|va?|I'm|a|little|stressed|estresado,EN|EN|EN|EN|EN|ES|ES|ES|EN|ES|ES|EN|ES|EN|EN|ES,yes,43.8,back_translation,school project
